1 1
7 -362319920 -269750661
5 893154807 585802011
0 335481561 -219714914
8 -461195876 -697039739
0 909126604 -26466888
9 -144116955 -485171458
3 975575862 -785194438
6 520671939 -562131343
6 -817040912 -297383214
5 -700996617 -677807063
7 261406404 279085644
3 869716164 -449105127
9 -49198638 -639265735
9 -264837356 456597857
2 871713903 429262382
7 -274661260 960683926
7 963253149 266435451
7 -157105790 -72828620
7 -784129754 -553307605
6 -879263193 -819753160
2 -48456064 72677807
1 -721265790 364485742
5 708208520 -717740985
4 76688359 -509988160
6 615393367 385354284
9 976903865 -133450060
3 313257081 298715046
3 -936340994 -784360915
8 -232374084 596582076
8 -122575970 905263184
5 -966195195 4558195
5 499445525 821456911
2 799545112 -741319581
1 -252371371 -672755197
3 -185288373 197900198
0 -955026518 -243055421
7 414349256 -509305067
7 484868599 -271710276
4 324760346 347284211
4 -695848125 548042323
7 -704951184 -667790633
5 -646906401 661500534
4 384923456 -34123639
8 -543947311 338163389
7 -60143153 -388064950
0 -365150575 -938348281
1 -608883983 996463235
1 -785523876 -789079478
8 -829197142 -307618685
9 -617526649 -760584041
6 -178231441 -117281853
9 -304179993 -659386567
2 153858490 -262495977
0 -69252652 -193117231
2 168487201 915857627
6 -700340943 -677639524
3 838023645 -497190399
4 735377908 -858101711
2 551107451 -868439980
9 502652997 -658761776
5 -609201041 261793641
0 -922946892 -858136447
4 -274216905 245416764
2 478471798 -355576182
6 799707393 343432391
7 565878502 -560621795
2 -678285752 -539428609
0 -208079909 970799125
2 846818361 205083565
0 494090659 877013644
6 -845793 -176620450
8 24303870 -820658292
0 -382195569 508128085
5 496105416 -795728199
6 441368260 -838951642
0 773497339 914650059
4 -464777704 -720025436
1 -784314739 -742866459
8 758237081 20364464
4 294195084 336245175
4 263231011 -125407725
2 -563081175 -144823545
0 -70821661 52875902
8 -933666061 91060908
3 -888050664 -53311163
0 172086269 924353589
2 -803878717 249620565
5 -154797348 -680052560
1 -948281666 817453437
4 -402896343 -523813585
4 -754655738 -976301691
2 -880570285 950538569
1 -490670500 63807889
6 -202631799 -471989810
0 -657277708 839929908
4 -755107197 -82428773
5 -978061723 129477144
4 -964306447 -584017326
4 341426277 -891544833
8 -31766000 -402598611
9 167433825 405485341
5 -577756766 -977437680
7 -661600250 -697005044
9 -960263845 -65101980
2 14810339 74618589
6 -932173809 486977974
3 320263559 881188653
5 -802060225 -659646962
8 -234718906 -926387624
5 582112480 306232278
6 -465792311 -224303845
0 505239469 624881684
5 226511052 273924518
0 -297454893 -288855315
3 -376725367 30492425
4 -787186853 -546831979
5 -64834485 -139462151
0 11991033 796026184
2 -102380478 172619030
0 -900445603 872589833
9 57648361 401409040
8 772745055 12087710
6 135018252 167457964
8 748308229 453232715
7 857241746 888537404
6 807438157 185644853
9 -691944718 264564875
8 -382379106 923575443
4 971651257 580070224
1 603777056 258655932
8 357687870 711309036
2 -75709416 -362931112
2 -830020453 -424552122
1 -810204396 246211090
7 -684357451 76806089
0 425022359 925759672
0 -124306688 717034029
2 541841236 985172974
9 344401519 -878478123
4 38629533 475908312
4 189255413 -20444928
5 -649424689 474092659
7 922101462 859584760
7 -51506056 975629692
0 144540794 -438449781
7 -651173656 -585828386
0 224024253 317911950
4 933938711 559348061
6 948442785 829600704
8 970341059 -647357257
2 404962672 346629316
3 -253827499 46549841
4 384191267 -117231055
1 -402940331 -518922777
9 474271726 123235821
6 55102889 -728284496
5 988167507 -402593475
6 -768686195 -569510548
3 471812337 123527850
0 -520028741 -890720783
0 432980570 695941809
9 -125311078 816977708
4 -357898940 -37673003
8 237313877 -823506215
1 -472570911 -580248324
3 -55432393 -462076357
6 260303220 -699765672
3 609854362 -710474067
5 451618870 -900457510
1 178181311 707270986
1 259926741 540921719
2 187226550 -416773692
9 616105010 199891732
8 -748685095 58677646
8 495636379 937237773
5 128650331 -404591710
9 -501743304 322756410
4 -958069709 -114474002
6 30100480 -912235973
9 -118498914 -792899337
5 -813863351 209794696
2 528594902 -93478254
6 998925024 -176541864
7 -460560158 -338331949
5 -441841288 834123383
1 950997842 114289414
0 -153063836 -674249254
6 -723356981 839746810
6 -735792387 -422297115
2 -530538471 320771523
2 955245632 -249942921
3 -533935822 -246665577
2 924155094 -979693217
5 -950779431 853434975
2 -377135173 947114834
4 -449507448 -536134687
7 -166119484 -700952385
0 444848305 579172570
6 -136513548 45702623
7 -87207445 -996227545
9 628670829 464136575
9 -311033090 -662741257
3 891539016 628537000
3 872422649 -143686162
9 -384296099 -747502827
9 533336600 616451930
1 -886610596 243450581
2 -299670755 327519912
0 -268072030 754809359
0 -321741059 767688483
2 -832603897 589426200
7 -467361127 -41947667
8 580785351 69306548
3 864721996 278869074
7 27763993 -337268184
0 -7818296 -856910599
4 -593783295 772246179
6 -751188721 530070342
9 -90406201 -995226180
4 -367761053 827292103
3 959280025 -579842390
3 984529905 597706206
4 -459534717 -763401975
5 709398734 -216350256
0 -45432205 -134788227
0 -710476500 -286087007
2 -893095217 -959736357
4 -395653710 -331846924
2 -779460006 181257345
7 342546883 647942057
3 890020580 814730569
0 -703198392 -922189917
2 -373268227 680864451
7 736445188 -440440837
2 -734971437 -392956647
2 -123096204 285530850
6 677222640 -622183079
6 -868307261 349599499
5 -404099208 290282209
3 570266424 637275825
7 -40166575 608556715
5 -915921850 687244127
4 606048743 -244470755
9 -129286261 321172441
3 299504272 173075436
4 149695629 -827859739
0 272755285 250591744
0 897242030 294888781
4 -944840145 293583322
5 -735289652 464926843
5 679773278 -618627792
8 741204859 -130650409
1 866251193 825261176
0 500119894 672952628
3 -533702997 -348884256
4 909817651 681768530
2 719264958 666318973
0 744808701 273836438
7 998644514 714841389
0 -311488407 424617485
1 -303124432 -3680530
0 294976695 -625616898
7 30794538 325559763
5 -32280747 624681846
8 -965078761 -729241678
9 -428175940 -961137399
2 -364744948 596605512
5 -145132644 781456698
8 840540142 6094579
4 -633187847 791949328
5 -499665656 -432189790
8 -985639736 237491711
4 -467971741 202129145
7 11665039 -790023830
2 -788245668 -578061936
6 807470388 814312406
2 868391005 357754193
1 136027958 946870082
1 -616700599 -441768501
8 -792299794 265945529
1 717613371 -32835181
2 -37172141 -368915205
7 918194466 906938425
4 -932440571 879576353
8 -817702677 769194304
9 -330939091 805509421
2 -343731037 -256203515
3 -797833473 -367364887
8 -915662483 844997231
5 32003275 -961042208
7 -293645780 625189837
5 333538860 -524906527
5 -793625676 895997000
2 818803579 -992739422
3 -133464862 -21793493
4 -250800439 -886763316
8 -631014159 85530885
0 799555901 -578508865
3 -341483306 -929595210
4 174898767 946045946
5 -283340393 -166011904
9 -973581578 71660530
5 644231257 628772664
7 477116953 -279164281
2 -718584016 -24117152
7 18129242 144368961
9 381008822 -891190297
5 11697647 -749249033
4 879437883 39830586
8 -949704886 -703754412
1 -449020397 -685797665
5 436585587 -473495515
9 811827944 472401802
7 -171172330 252683161
3 712218786 706076226
3 -142796 436540301
9 653999627 -560210380
6 683029257 833140847
0 399551037 465077777
2 61592198 -11765207
6 766772632 -678533147
1 -221466261 -818418528
0 -695941069 -830005058
4 600577550 903957475
8 69327834 -951687034
4 558653003 -557871984
3 -742512723 -402076268
5 -788183211 80227873
4 741693503 92887236
2 -548607583 132670007
7 -603499670 -5018309
3 501827213 -923974854
3 -576062567 -138650455
1 -961983245 236105541
9 -774533948 93094440
9 -225680796 -375085624
8 320493161 506780452
5 -42837782 -387008750
0 -418695439 62265361
8 889546389 -574552726
2 -608356079 -138470834
4 778852620 752567932
4 659678608 -777055966
5 -701104750 -504033893
8 418490110 326356514
4 -725372793 334090226
6 -259417952 357558012
8 876296625 727120763
7 -288272433 -767804265
3 -638263555 615054338
9 527995153 -649913805
2 -828587363 992104551
2 665801173 -513228781
8 28366299 -971434205
9 112088718 -98402721
1 -62389250 -483248496
8 -119079492 -887530238
7 -441810202 525932682
6 125164193 289705470
1 -679833451 11830017
5 741977582 -907150189
2 936222203 -222943761
5 859381713 438206335
7 -251495405 685414013
3 252340043 843541290
2 559794701 751265530
8 680712205 541216660
4 -313060980 -546035712
8 -265928149 -88657855
6 482946917 -743678347
9 125590246 413783270
0 524164372 682198402
3 -663144444 -149036173
9 859967869 -876173688
4 -235084908 44128231
1 827993834 679379863
9 -984769981 848400597
2 192178816 -630628601
9 638925703 307217370
1 33013752 -925575614
0 -437174459 -194979288
7 -6273586 -366506141
8 93127917 226866213
6 540965889 -971893491
4 -906458480 373957906
6 -733619799 -305390311
5 803470314 -261190093
4 -376184714 -647482502
9 -102275345 641095812
5 -539047101 7922077
5 -946299850 -179596082
7 -304249178 676386766
9 -541076302 447431467
8 -725352148 -489824004
3 968882820 -629048912
5 -899789218 740379482
9 233398709 800083086
0 -499786521 272066154
2 -764252065 242335333
9 880075122 -135534802
5 297801734 -612419346
7 933845678 -556600112
8 866429833 -255276143
6 -600754126 -729450827
3 -105395527 -421448317
3 984603802 -571057941
3 -595814521 476804102
6 -420115505 -382963705
0 -773629307 251003242
8 -66317737 50499536
5 -494328873 -262920798
6 -658235683 -551739299
0 -790694696 273443042
0 118532682 -240778036
6 659930937 -981178851
2 -786753324 -322418879
2 123615661 -860709007
3 -636480202 426765539
0 881330586 224618330
9 573641579 -901449402
4 164177147 -828975194
2 -618359426 465716658
3 674227038 464713469
5 962714984 -22865187
4 -224671068 676086957
3 189303380 103371935
4 -284202092 -490457629
1 655947157 -843742923
8 551979628 -715581284
2 764760410 29647119
8 494666378 406372736
1 -390910829 -816469404
1 -959731712 -899585926
4 301080071 952293531
6 695971401 328456825
6 -393945388 -649749271
9 -755966443 550355971
7 974397852 -581966828
2 680618955 -803166463
1 765667180 -74057552
1 358422261 -53312994
6 -561814890 -897701020
8 253743855 989924129
8 -701489245 -731425108
8 914157207 857547844
5 598886286 -155728645
7 379894785 182063400
5 256682850 -731038932
4 -489079744 -515321744
6 -832307328 -494488307
5 -305044525 158092296
6 655403237 -797574486
6 694183365 -853035701
6 192677128 -944209571
3 -976708464 382186368
5 -270814678 -70792901
2 -775920583 -650564671
1 586553351 -763710202
7 876707895 -870198803
3 -308778420 606617862
6 997719764 -831068045
7 823779295 -502401005
7 -589679583 521993993
2 -438784701 -840090631
8 535937441 789393229
9 532126690 -385771213
2 -585628589 644472653
1 -635429097 -674092442
1 20303407 -344895259
5 -365200449 -527937896
2 581920601 887998827
6 398030811 419224476
4 736653789 178859543
2 398862581 -780337626
9 -236981813 651846769
6 -13992763 -520763362
9 588125440 352338302
4 957811225 487843545
4 -661376570 -436274147
2 -870351033 184935521
3 948573747 -797598149
6 46452111 -978980730
1 -268202296 -601480537
1 52804167 498679987
9 583438621 -234177015
3 -766584563 428123745
5 -884005276 605128293
9 -336698327 -636541596
3 -332483437 -745746089
0 -924480059 144556803
3 -693973907 -329323778
4 -954693648 -768739489
0 -695244016 297174775
6 624072594 -769804121
0 -173638018 -272197720
9 563982074 519292673
4 153773682 249288534
0 820254922 -267213970
2 741866194 524223681
6 836136012 883498262
2 950531370 -802310006
2 -447101679 392544764
0 -869168605 478034505
8 995769162 52902089
3 886084336 438249240
3 -665780157 -883613869
4 -99607891 578930162
1 -888906344 -518774844
8 176746526 -503195483
8 -536370395 817227867
7 732237787 -541313266
0 395464781 698908220
6 -123735096 -886878266
6 -123263401 -140153340
5 93190303 -459932846
7 -595191473 -899146216
9 403628307 130087067
4 -984581811 570197800
0 -892750789 786856274
4 632850536 -533535059
5 983448448 8414263
3 379259889 -771347036
1 80900286 -959364817
0 -252027746 221336169
4 134308742 414417108
9 208853835 374783519
6 639458316 -229222319
9 -7608011 -993935117
5 -914452414 -559787553
6 770207211 781808674
8 -458350723 -531485276
2 275078763 248207617
2 -685251780 935094354
5 -903262482 131783688
1 -944552878 902117744
7 753093233 376846648
1 -361564786 -398890242
4 -957118273 293586694
0 -842884098 -114051371
2 -840737710 -56184865
6 650892947 493329744
5 433727017 -675646238
0 -649057791 50540033
5 -824826335 -970143562
8 732548504 -291062520
6 -483695878 -489896643
0 -413574312 -103735901
2 -776832318 178784264
4 -852288269 -881975437
7 697252366 -656888094
1 268530487 26638571
2 -408781069 624056340
0 -522242239 841601405
8 -342817874 -434686598
4 70164679 -419471843
6 29818156 603299391
0 -653011170 -99224710
9 -43593317 -430483902
4 -494584450 -387781150
5 705045732 -222166062
5 153999932 -808076489
9 -616164642 -646795101
9 -125765799 -572171506
5 -495419736 378649355
8 -935985274 -20020971
6 508521695 40136479
1 -925046034 -944727181
2 738454844 618667153
3 -67696449 272373133
6 782949292 -660849595
5 -932836700 495369102
2 170952041 729289560
3 -995925217 743369282
6 -866605068 24477745
8 984548869 760754761
0 -861801558 378428951
4 593053299 -17442322
4 -488522256 -510035983
1 -264394097 -746160031
4 -326831736 35334612
2 -848336150 313695629
3 794810093 -82590358
1 524306671 -8081523
1 -558687001 451711457
8 942979910 -427548718
1 -56432412 235394701
5 108359627 -504265122
6 376029024 875107515
2 631914957 -313551623
8 -549935573 -374275210
2 -664120251 -541438306
5 415734687 -525378279
0 -710503709 -574736717
8 649777845 -257954784
7 908428094 580335902
3 617733571 -332287293
2 462358198 724456357
0 182728921 -306540069
9 -667663260 498122807
9 262409069 164860391
1 829985892 -860766912
9 543762365 726625445
9 -351317875 809568313
7 -492300924 -205180447
2 -106126053 546963493
7 -534751179 706429032
7 -149788969 -319288500
9 -119199599 476346155
9 843525475 -776865978
9 356392174 -382203725
3 855815562 -492592603
7 -674475940 -916117911
7 -146176200 -707726372
9 -236850526 -860575970
0 387248152 -83054030
2 -945957071 -592654169
9 -249871185 409846653
2 -878056946 -243967520
6 -167428503 -155652055
8 -715697522 403508601
2 643898310 -208842071
7 664941613 309176344
7 -569944071 392674988
4 214189101 -825250835
9 -776589782 -655713429
9 369959130 391538525
3 -671630954 600055924
2 506152339 -766476852
7 -700295161 -688629531
2 812331494 424975005
9 523503235 121685040
4 -433070127 605598352
2 -738412455 412105215
9 484902956 -289502207
2 -818068480 920147558
4 343585065 -691093692
8 -82575268 -479405063
2 544829406 228906034
4 -990000308 266423395
2 -591546891 616132827
7 -204543704 506400004
0 -570237407 -565729708
2 321157060 -353690779
2 607601884 315424620
5 -597728429 -270729519
6 845615148 309839642
8 -136741949 -210020900
5 -204139580 28756691
5 -43288391 167761961
2 597290952 307466206
3 -870322754 -223166746
9 -998912534 251254299
4 -695769742 69112530
7 -409076946 645328399
8 268701765 318808983
8 708307291 939675549
2 -137479134 497378725
9 766170288 -324232536
5 537348934 947501529
3 239233103 789217820
1 -791357910 819430700
6 -150224727 555208466
9 652492062 -344645695
7 56445417 -778910218
2 704663723 693047029
3 750995565 -649106426
7 -537323734 476610572
4 1941967 -852574078
6 -229217585 -602520653
6 -231289025 -925163777
7 698924315 762455875
9 -983036651 -255605534
2 696653446 390785021
9 -496587097 47673215
8 -681120758 -842498170
4 -46942926 -64696917
5 -954657043 -550643149
5 629355909 -463545175
0 943345689 -41037154
1 -545169732 -776223448
8 -222775494 690665974
8 552107077 -374362503
5 206680878 -752389227
5 -77763370 492966423
7 -213988045 234387837
2 328239292 -508627897
0 91241258 887033344
7 -176230501 701053147
8 -470233467 259023094
0 -469694394 312216166
6 37861906 -485899008
9 -177791199 407870699
4 -888466256 558847701
5 -776763795 221888466
6 -816598361 487733968
1 298579258 -75533454
8 76443193 -145985002
5 -688169332 151978793
6 -270855464 833093644
6 533468751 375635278
1 86867853 151654873
7 648053789 972399702
2 -451258026 -2118567
9 -158708624 166408844
